feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,state
0.0,0.025592,0.027724,0.031477,0.027726,0.002626,-1.177925,10.437933,0.002881,0.002219,-0.0,2.12949,0.976562,1.953125,5.859375,3.90625,0.462838,0.467924,0.0,0.0193,0.021252,0.024837,0.021303,0.002401,-0.682521,4.436793,0.002461,0.001801,-0.0,2.12949,0.976562,1.953125,11.71875,5.859375,0.358554,0.363291,0.0,0.095106,0.097028,0.101092,0.097086,0.003924,-14.76807,363.333649,0.009139,0.007829,-0.0,2.12949,0.976562,1.953125,11.71875,3.90625,1.605059,1.605495,stop
0.0,0.029941,0.031416,0.032548,0.030912,0.001543,-8.073635,154.995956,0.002256,0.002489,-0.0,2.12949,0.976562,1.953125,4.882812,5.859375,0.51506,0.515634,0.0,0.02353,0.025339,0.026536,0.024781,0.001568,-4.201209,59.038677,0.001985,0.002049,-0.0,2.12949,0.976562,1.953125,3.90625,4.882812,0.412137,0.413477,0.0,0.099518,0.101085,0.102586,0.100552,0.003413,-24.991032,732.730652,0.007576,0.007972,-0.0,2.12949,0.976562,1.953125,5.859375,4.882812,1.654611,1.654742,stop
0.0,0.029115,0.02948,0.031852,0.029498,0.00108,-19.730551,540.016846,0.002651,0.002489,-0.0,2.12949,0.976562,1.953125,4.882812,3.90625,0.51306,0.513587,0.0,0.023204,0.023513,0.02592,0.023566,0.000922,-16.084538,414.8703,0.002255,0.001978,-0.0,2.12949,0.976562,1.953125,4.882812,3.90625,0.415843,0.415724,0.0,0.097472,0.097927,0.10129,0.097896,0.003151,-29.272163,907.180176,0.008105,0.007923,-0.0,2.12949,0.976562,1.953125,4.882812,3.90625,1.642811,1.64249,stop
0.0,0.026937,0.028336,0.030622,0.028094,0.001519,-6.19654,112.2733,0.002841,0.002411,-0.0,2.12949,0.976562,1.953125,2.929688,5.859375,0.500839,0.499613,0.0,0.020934,0.022274,0.024694,0.022062,0.001382,-3.98834,61.43441,0.002177,0.001886,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.400956,0.39988,0.0,0.094254,0.095957,0.09896,0.095636,0.003378,-22.139744,624.380737,0.008288,0.007711,-0.0,2.12949,0.976562,1.953125,2.929688,5.859375,1.620925,1.618086,stop
0.0,0.029434,0.03057,0.033635,0.030731,0.001895,-4.065384,65.520454,0.001772,0.002518,-0.0,2.12949,0.976562,1.953125,2.929688,12.695313,0.524913,0.526388,0.0,0.023123,0.02412,0.026975,0.02424,0.001672,-2.878714,41.335327,0.00131,0.002047,-0.0,2.12949,0.976562,1.953125,3.90625,12.695313,0.419071,0.420883,0.0,0.097248,0.098544,0.102357,0.098702,0.003658,-19.144325,514.854919,0.006917,0.00803,-0.0,2.12949,0.976562,1.953125,12.695313,3.90625,1.647743,1.648052,stop
0.0,0.032463,0.033556,0.035567,0.033506,0.001605,-8.852804,182.862808,0.003466,0.002822,-0.0,2.12949,0.976562,1.953125,12.695313,11.71875,0.567382,0.568365,0.0,0.026106,0.027374,0.029377,0.027268,0.001519,-5.663204,99.298241,0.002484,0.002333,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.462055,0.463327,0.0,0.101045,0.102446,0.105078,0.102377,0.003563,-23.150936,662.747131,0.008844,0.008342,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.700871,1.701437,stop
0.0,0.030598,0.03104,0.035504,0.031432,0.001508,-8.188659,182.777939,0.003442,0.002729,-0.0,2.12949,0.976562,1.953125,3.90625,2.929688,0.551562,0.553979,0.0,0.024656,0.025045,0.029323,0.025423,0.001339,-5.893585,125.997925,0.002671,0.002225,-0.0,2.12949,0.976562,3.90625,1.953125,2.929688,0.45155,0.454407,0.0,0.099027,0.09951,0.105009,0.099861,0.003416,-24.270119,710.590393,0.009107,0.008221,-0.0,2.12949,0.976562,3.90625,1.953125,2.929688,1.680039,1.68176,stop
0.0,0.03021,0.031214,0.033343,0.031174,0.001568,-7.69757,150.414581,0.002947,0.002624,-0.0,2.12949,0.976562,1.953125,2.929688,12.695313,0.53357,0.532995,0.0,0.024201,0.025087,0.027006,0.025081,0.00135,-6.275031,114.052368,0.002366,0.002135,-0.0,2.12949,0.976562,1.953125,2.929688,12.695313,0.432283,0.431375,0.0,0.098479,0.099948,0.102379,0.099681,0.003475,-23.047142,657.950256,0.008534,0.008017,-0.0,2.12949,0.976562,1.953125,2.929688,5.859375,1.658278,1.657308,stop
0.0,0.030825,0.031484,0.033374,0.031581,0.001333,-12.868065,304.769958,0.00303,0.002642,-0.0,2.12949,0.976562,1.953125,3.90625,2.929688,0.547213,0.547551,0.0,0.024598,0.025223,0.026987,0.025307,0.001136,-10.679419,237.666779,0.002617,0.002134,-0.0,2.12949,0.976562,1.953125,3.90625,4.882812,0.441955,0.442255,0.0,0.099322,0.10015,0.102369,0.100126,0.003295,-27.40192,830.124695,0.008609,0.008113,-0.0,2.12949,0.976562,1.953125,3.90625,4.882812,1.675447,1.67554,stop
0.0,0.031515,0.032475,0.034357,0.032507,0.001521,-9.487849,200.994293,0.003096,0.002728,-0.0,2.12949,0.976562,1.953125,2.929688,12.695313,0.555566,0.556421,0.0,0.024993,0.02589,0.027652,0.025895,0.00131,-7.473846,146.528748,0.002509,0.002161,-0.0,2.12949,0.976562,1.953125,2.929688,12.695313,0.447151,0.447877,0.0,0.099677,0.100772,0.103035,0.100774,0.003421,-24.959682,732.807495,0.008323,0.008162,-0.0,2.12949,0.976562,1.953125,12.695313,24.414062,1.680494,1.680876,stop
-0.001855,0.001788,0.00666,0.034322,0.007994,0.008815,1.601349,2.380026,0.003308,0.001885,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.379929,0.489875,-0.007519,-0.003955,0.00053,0.027617,0.00191,0.008517,1.661709,2.526452,0.002867,0.001453,-0.0,2.12949,0.0,1.953125,2.929688,3.90625,0.276136,0.407252,0.0,0.062291,0.069288,0.102958,0.070485,0.011501,1.028932,2.720204,0.006416,0.007079,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.467526,1.514368,stop
0.0,0.008972,0.011773,0.018657,0.012096,0.003911,0.015435,-1.256919,0.001135,0.001114,-0.0,2.12949,0.976562,1.953125,2.929688,12.695313,0.24488,0.265607,-0.000291,0.002585,0.005159,0.01156,0.005426,0.003523,0.068419,-1.263548,0.000639,0.000695,-0.0,2.12949,0.976562,1.953125,2.929688,12.695313,0.136159,0.164298,0.0,0.073591,0.078024,0.086582,0.077972,0.005821,-2.341895,29.537823,0.006555,0.006471,-0.0,2.12949,0.976562,1.953125,2.929688,5.859375,1.330637,1.338764,stop
0.0,0.017965,0.0203,0.025,0.020289,0.002809,-0.352378,1.250251,0.00137,0.001772,-0.0,2.12949,0.976562,1.953125,2.929688,12.695313,0.358031,0.367653,0.0,0.010952,0.013392,0.018114,0.013361,0.002794,-0.100129,-0.801231,0.001109,0.001171,-0.0,2.12949,0.976562,1.953125,12.695313,3.90625,0.244163,0.259404,0.0,0.085981,0.089127,0.094587,0.08886,0.004383,-8.133134,162.631165,0.00652,0.007311,-0.0,2.12949,0.976562,1.953125,12.695313,3.90625,1.485663,1.488372,stop
0.0,0.022637,0.024614,0.028481,0.024469,0.002469,-0.994151,7.95788,0.002604,0.002121,-0.0,2.12949,0.976562,1.953125,3.90625,11.71875,0.438543,0.440409,0.0,0.015903,0.017766,0.021695,0.017738,0.002369,-0.396416,1.740017,0.002222,0.00162,-0.0,2.12949,0.976562,1.953125,3.90625,11.71875,0.326588,0.329829,0.0,0.091816,0.093754,0.098113,0.093707,0.003904,-13.477646,321.624084,0.008395,0.007706,-0.0,2.12949,0.976562,1.953125,12.695313,11.71875,1.579874,1.580042,stop
0.0,0.019502,0.022354,0.028455,0.022508,0.00315,-0.197964,1.160268,0.001068,0.002206,-0.0,2.12949,0.976562,1.953125,3.90625,4.882812,0.45129,0.452801,0.0,0.012899,0.01607,0.021674,0.016004,0.003094,-0.096417,-0.640807,0.000749,0.00163,-0.0,2.12949,0.976562,1.953125,3.90625,4.882812,0.342003,0.344101,0.0,0.087254,0.090995,0.098079,0.091106,0.004873,-6.329506,117.013412,0.006561,0.007669,-0.0,2.12949,0.976562,1.953125,3.90625,4.882812,1.599317,1.599541,stop
0.0,0.023993,0.025909,0.030326,0.026149,0.002354,-1.104833,13.265125,0.001903,0.002277,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.466553,0.46783,0.0,0.017436,0.019326,0.023506,0.019522,0.002179,-0.44249,4.868216,0.001482,0.001778,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.356735,0.359485,0.0,0.093979,0.096378,0.102144,0.096671,0.004144,-12.273407,286.487152,0.007385,0.007806,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.632429,1.631507,stop
0.0,0.026038,0.02799,0.03082,0.027614,0.002083,-2.466453,28.514135,0.002663,0.002366,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.501002,0.501977,0.0,0.019227,0.021142,0.023915,0.020777,0.001998,-1.310218,9.988743,0.002323,0.001793,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.388513,0.390184,0.0,0.096793,0.098921,0.102036,0.098499,0.003788,-17.222605,443.880035,0.008556,0.007934,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.672831,1.672084,stop
0.0,0.029873,0.031598,0.034041,0.031356,0.001969,-4.012537,60.789009,0.002021,0.002627,-0.0,2.12949,0.976562,1.953125,3.90625,12.695313,0.53195,0.532281,0.0,0.022927,0.024307,0.026912,0.024194,0.001763,-2.529315,32.841972,0.001589,0.00205,-0.0,2.12949,0.976562,1.953125,3.90625,11.71875,0.416608,0.417216,0.0,0.100652,0.102353,0.105042,0.102146,0.003662,-21.176752,588.048401,0.00774,0.008255,-0.0,2.12949,0.976562,1.953125,3.90625,12.695313,1.696885,1.695603,stop
0.0,0.028742,0.030609,0.034009,0.030428,0.002122,-2.933725,39.385643,0.002948,0.002668,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.551109,0.55137,0.0,0.021729,0.023554,0.026879,0.023378,0.001967,-1.698447,17.742975,0.002349,0.002165,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.43434,0.434878,0.0,0.098441,0.100758,0.105007,0.100407,0.003898,-16.701807,427.1008,0.008788,0.008403,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.710376,1.710518,stop
0.0,0.032671,0.033729,0.03583,0.033671,0.001655,-8.227612,164.962036,0.003263,0.002811,-0.0,2.12949,0.976562,1.953125,4.882812,12.695313,0.565863,0.566753,0.0,0.025606,0.026848,0.02903,0.026779,0.001605,-4.535717,73.658775,0.002693,0.002161,-0.0,2.12949,0.976562,1.953125,3.90625,12.695313,0.451732,0.453446,0.0,0.103327,0.104892,0.107858,0.104799,0.003733,-21.592245,603.387695,0.009016,0.008432,-0.0,2.12949,0.976562,1.953125,4.882812,11.71875,1.733689,1.733747,stop
0.0,0.035331,0.036573,0.038538,0.036442,0.001683,-9.912443,212.299103,0.003579,0.003006,-0.0,2.12949,0.976562,1.953125,3.90625,4.882812,0.60976,0.611182,0.0,0.028517,0.029645,0.031678,0.029582,0.001522,-7.155825,137.220337,0.003095,0.002349,-0.0,2.12949,0.976562,1.953125,3.90625,11.71875,0.497664,0.499577,0.0,0.10741,0.10897,0.110915,0.108561,0.003669,-25.303255,745.674683,0.00948,0.008676,-0.0,2.12949,0.976562,1.953125,3.90625,11.71875,1.79391,1.794492,stop
0.0,0.028093,0.029975,0.038495,0.030238,0.003112,0.091373,9.045246,0.00363,0.002747,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.57982,0.58596,0.0,0.021213,0.022892,0.031625,0.023277,0.003012,0.687894,4.272804,0.003281,0.002184,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.467347,0.475315,0.0,0.097984,0.100182,0.110844,0.100433,0.004818,-8.286633,182.840057,0.009798,0.008385,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.75218,1.755787,stop
0.0,0.029664,0.031144,0.033721,0.031029,0.001904,-4.332955,66.839798,0.002466,0.002646,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,0.539892,0.541595,0.0,0.022929,0.024378,0.026813,0.024238,0.001709,-2.880824,37.679718,0.001931,0.002112,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.427019,0.429049,0.0,0.099887,0.101542,0.104437,0.101336,0.003694,-20.161983,550.010376,0.008015,0.008283,-0.0,2.12949,0.976562,1.953125,2.929688,11.71875,1.699176,1.70077,stop
0.0,0.027777,0.029132,0.033729,0.029236,0.002176,-2.114243,30.475563,0.002031,0.002644,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.532828,0.536939,0.0,0.021183,0.022733,0.026797,0.022704,0.002079,-1.171823,12.590427,0.001257,0.002097,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.423559,0.427385,0.0,0.096757,0.09865,0.104419,0.098558,0.003975,-14.783201,366.322754,0.006717,0.008257,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.684582,1.685505,stop
0.0,0.028271,0.029972,0.03226,0.029567,0.001878,-4.045518,58.240063,0.001936,0.002576,-0.0,2.12949,0.976562,1.953125,3.90625,12.695313,0.520409,0.519763,0.0,0.021779,0.023459,0.025755,0.023099,0.001759,-2.458685,27.442875,0.001458,0.001991,-0.0,2.12949,0.976562,1.953125,3.90625,12.695313,0.414304,0.413868,0.0,0.097214,0.099213,0.101981,0.098731,0.00364,-19.528124,525.790161,0.007067,0.008167,-0.0,2.12949,0.976562,1.953125,12.695313,3.90625,1.663765,1.662309,stop
0.0,0.031198,0.03267,0.035376,0.032622,0.001915,-4.775785,80.231621,0.002476,0.002698,-0.0,2.12949,0.976562,1.953125,3.90625,2.929688,0.554666,0.556264,0.0,0.024771,0.026169,0.02871,0.026105,0.001737,-3.293517,47.894978,0.001939,0.002124,-0.0,2.12949,0.976562,1.953125,11.71875,3.90625,0.446543,0.449022,0.0,0.100865,0.102889,0.106099,0.10274,0.003873,-18.208025,480.525879,0.007713,0.008221,-0.0,2.12949,0.976562,1.953125,4.882812,11.71875,1.70515,1.706125,stop
0.0,0.018186,0.021341,0.035305,0.022658,0.006036,0.867885,-0.208409,0.003826,0.002306,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.489696,0.515248,0.0,0.011838,0.014782,0.028639,0.016201,0.005898,0.904752,-0.319304,0.003355,0.001837,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.382964,0.413398,0.0,0.084989,0.088921,0.105916,0.090461,0.007938,-0.747002,15.450117,0.008208,0.007818,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.63213,1.643485,stop
0.0,0.021551,0.023699,0.027642,0.023578,0.002613,-0.830926,5.045606,0.001507,0.002152,-0.0,2.12949,0.976562,1.953125,2.929688,12.695313,0.425891,0.425471,0.0,0.015202,0.017275,0.021158,0.01719,0.002482,-0.434645,0.96188,0.000959,0.001615,-0.0,2.12949,0.976562,1.953125,2.929688,12.695313,0.32002,0.320717,0.0,0.090206,0.09311,0.097927,0.092753,0.004407,-9.175148,189.283737,0.006385,0.007518,-0.0,2.12949,0.976562,1.953125,2.929688,12.695313,1.56648,1.565317,stop
0.0,0.026821,0.02875,0.031337,0.028431,0.002034,-2.756756,35.432663,0.001854,0.002316,-0.0,2.12949,0.976562,1.953125,12.695313,3.90625,0.482164,0.484534,0.0,0.020326,0.02216,0.024808,0.021932,0.001926,-1.493876,14.701548,0.001333,0.001884,-0.0,2.12949,0.976562,1.953125,5.859375,12.695313,0.375685,0.378575,0.0,0.096651,0.098985,0.101885,0.098514,0.003728,-18.028193,473.455933,0.007231,0.007983,-0.0,2.12949,0.976562,1.953125,2.929688,5.859375,1.636926,1.637215,stop
0.0,0.0297,0.030864,0.032956,0.030726,0.001604,-6.902921,129.202957,0.002344,0.002587,-0.0,2.12949,0.976562,1.953125,12.695313,3.90625,0.525788,0.525901,0.0,0.023055,0.024345,0.02661,0.02426,0.00155,-3.704728,56.665531,0.001891,0.002001,-0.0,2.12949,0.976562,1.953125,3.90625,2.929688,0.420517,0.421082,0.0,0.099512,0.101138,0.103688,0.100862,0.003505,-23.250494,666.60022,0.007852,0.00818,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.684037,1.682989,stop
0.0,0.030762,0.031906,0.033655,0.031782,0.001498,-9.335784,195.656265,0.003011,0.002692,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.545464,0.545405,0.0,0.024462,0.02552,0.027379,0.025459,0.001406,-5.833186,102.668076,0.00251,0.0022,-0.0,2.12949,0.976562,1.953125,2.929688,12.695313,0.441796,0.44183,0.0,0.100414,0.101474,0.103659,0.101411,0.003381,-26.342892,787.406189,0.008927,0.008351,-0.0,2.12949,0.976562,1.953125,2.929688,12.695313,1.696838,1.696392,stop
0.0,0.023951,0.025746,0.033574,0.026319,0.003226,0.174671,3.544387,0.004134,0.002469,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.503833,0.51243,0.0,0.017753,0.019604,0.027278,0.020112,0.003115,0.470464,1.055488,0.003292,0.002054,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.399986,0.410522,0.0,0.091219,0.09362,0.103241,0.094158,0.004894,-6.516497,131.902939,0.009691,0.008006,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.63219,1.635954,stop
0.0,0.025139,0.026261,0.029079,0.026306,0.001671,-3.624938,58.159958,0.001837,0.00237,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.465646,0.466479,0.0,0.018851,0.020023,0.02312,0.020139,0.001648,-1.538889,20.185463,0.001583,0.001841,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.365423,0.367293,0.0,0.092768,0.094049,0.097941,0.094234,0.003487,-19.203606,518.089417,0.007069,0.007832,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.588312,1.58887,stop
0.0,0.013597,0.015787,0.028979,0.018123,0.005712,0.533069,-1.207234,0.002082,0.001858,-0.0,2.12949,0.976562,2.929688,3.90625,4.882812,0.360999,0.439156,0.0,0.007607,0.009817,0.023118,0.012186,0.005793,0.547625,-1.280159,0.001911,0.001385,-0.0,2.12949,0.976562,2.929688,3.90625,4.882812,0.264189,0.361859,0.0,0.079241,0.082005,0.097913,0.084855,0.007504,-0.937562,14.271746,0.005247,0.007158,-0.0,2.12949,0.976562,2.929688,3.90625,4.882812,1.463213,1.490492,stop
0.0,0.013248,0.014763,0.019826,0.015208,0.00245,0.055828,0.200885,0.001146,0.001498,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,0.282507,0.293404,0.0,0.006769,0.00821,0.013417,0.008719,0.002414,0.258571,-0.935146,0.000562,0.000974,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.179852,0.19444,0.0,0.078575,0.080324,0.087131,0.081133,0.004092,-7.454482,148.622406,0.006482,0.006855,-0.0,2.12949,0.976562,1.953125,3.90625,2.929688,1.373193,1.375915,stop
0.0,0.017477,0.01953,0.023014,0.019375,0.002524,-0.63109,2.03861,0.002361,0.001657,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.346997,0.350986,0.0,0.011044,0.013039,0.016405,0.012916,0.002404,-0.320255,-0.422022,0.001944,0.001206,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.243145,0.248262,0.0,0.084706,0.08692,0.091509,0.086858,0.004052,-9.66347,203.763367,0.00779,0.007105,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.456105,1.457493,stop
0.0,0.016408,0.018543,0.022483,0.018241,0.002135,-0.734245,3.850004,0.003144,0.001887,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.352256,0.368307,0.0,0.010632,0.0126,0.016203,0.012288,0.001959,-0.444341,0.239979,0.00279,0.001417,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.252054,0.273337,0.0,0.083186,0.085721,0.090415,0.085226,0.003621,-12.773337,297.182312,0.00856,0.00733,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.463853,1.466695,stop
0.0,0.019013,0.021142,0.02548,0.021229,0.002555,-0.465333,3.131426,0.001139,0.001904,-0.0,2.12949,0.976562,1.953125,2.929688,7.8125,0.376598,0.382674,0.0,0.012971,0.01513,0.019017,0.015114,0.002373,-0.226862,0.139426,0.000767,0.001378,-0.0,2.12949,0.976562,1.953125,2.929688,6.835937,0.274727,0.281527,0.0,0.08639,0.089103,0.09428,0.089044,0.004085,-10.060712,217.874588,0.006273,0.007298,-0.0,2.12949,0.976562,1.953125,2.929688,6.835937,1.494888,1.496889,stop
0.0,0.023288,0.024737,0.026679,0.024431,0.001699,-3.197941,39.98624,0.002649,0.002078,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.42753,0.428424,0.0,0.01725,0.018666,0.020713,0.018398,0.001673,-1.635432,12.785267,0.001895,0.001555,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.325727,0.327112,0.0,0.09219,0.093939,0.09658,0.093562,0.003514,-18.48362,487.839172,0.008106,0.007567,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.564844,1.565514,stop
0.0,0.021069,0.022732,0.026646,0.022605,0.002008,-1.503876,14.30283,0.00358,0.002094,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.423046,0.43035,0.0,0.015066,0.016911,0.020688,0.016664,0.001958,-0.748794,3.886785,0.002885,0.001587,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.325248,0.334255,0.0,0.089807,0.091714,0.096549,0.091493,0.003635,-15.583119,389.241943,0.009095,0.007538,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.564386,1.56804,stop
0.0,0.024911,0.026588,0.029408,0.026502,0.001917,-2.574441,33.790478,0.002524,0.002257,-0.0,2.12949,0.976562,1.953125,3.90625,11.71875,0.445912,0.449477,0.0,0.018904,0.020501,0.023056,0.020405,0.001759,-1.55251,15.950449,0.002073,0.001659,-0.0,2.12949,0.976562,1.953125,3.90625,11.71875,0.344924,0.348456,0.0,0.094332,0.096226,0.099355,0.096069,0.003596,-18.602064,494.482483,0.007983,0.007799,-0.0,2.12949,0.976562,1.953125,3.90625,11.71875,1.587524,1.587676,stop
0.0,0.028078,0.029485,0.031927,0.029373,0.001734,-4.730633,78.22522,0.002141,0.002456,-0.0,2.12949,0.976562,1.953125,12.695313,5.859375,0.502398,0.500008,0.0,0.02207,0.023531,0.025931,0.023408,0.001666,-2.723004,36.252186,0.001689,0.001979,-0.0,2.12949,0.976562,1.953125,12.695313,4.882812,0.401286,0.39973,0.0,0.098005,0.099373,0.102116,0.099284,0.003494,-22.398417,633.814087,0.00735,0.008036,-0.0,2.12949,0.976562,1.953125,12.695313,2.929688,1.651499,1.647476,stop
0.0,0.007164,0.010794,0.031889,0.016072,0.009756,0.320221,-1.491305,0.005644,0.001517,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.305173,0.5306,-0.001592,0.001987,0.00561,0.025898,0.010671,0.009447,0.310566,-1.511124,0.005459,0.001206,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.219589,0.466048,0.0,0.072074,0.077236,0.102089,0.082912,0.012066,-0.017737,0.556525,0.011238,0.006922,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.403121,1.508812,stop
-0.015282,-0.008343,-0.004927,0.003476,-0.005714,0.004324,-0.368655,-0.47475,0.001082,0.000198,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.031104,0.128976,-0.019725,-0.01292,-0.009758,0.0,-0.010452,0.004153,-0.370385,-0.415198,0.001071,0.000327,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.082718,0.150599,0.0,0.054354,0.059061,0.06848,0.057853,0.005944,-1.231785,7.758432,0.004142,0.005432,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.068782,1.082331,stop
-0.012232,-0.006791,-0.001402,0.009836,-0.001101,0.006404,0.042448,-1.246312,0.000554,0.000258,-0.0,2.12949,0.0,1.953125,2.929688,3.90625,0.06938,0.179584,-0.016854,-0.011628,-0.006767,0.00381,-0.006353,0.00602,0.030164,-1.239415,0.000246,0.000407,-0.0,2.12949,0.976562,1.953125,2.929688,8.789063,0.050724,0.15762,0.0,0.058048,0.064975,0.07889,0.065158,0.008436,-0.445164,2.023331,0.006149,0.0056,-0.0,2.12949,0.976562,1.953125,2.929688,7.8125,1.155821,1.180135,stop
0.0,0.010062,0.014174,0.020809,0.01401,0.004171,-0.100836,-1.199334,0.001576,0.001265,-0.0,2.12949,0.976562,1.953125,12.695313,3.90625,0.254029,0.290935,0.0,0.003978,0.008131,0.014769,0.007998,0.004106,-0.043451,-1.30203,0.001217,0.000796,-0.0,2.12949,0.976562,1.953125,3.90625,12.695313,0.156863,0.209727,0.0,0.078872,0.083544,0.090934,0.083255,0.005248,-3.926629,59.839928,0.007083,0.006859,-0.0,2.12949,0.976562,1.953125,3.90625,2.929688,1.393979,1.400574,stop
0.0,0.011395,0.015165,0.020813,0.014525,0.003824,-0.384922,-0.973946,0.002574,0.001746,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.332364,0.347561,0.0,0.005431,0.009172,0.014746,0.008503,0.003681,-0.355555,-1.133971,0.002617,0.001153,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.229871,0.249768,0.0,0.079627,0.083832,0.090899,0.083113,0.005117,-4.359318,66.018112,0.006822,0.007312,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.472124,1.477311,stop
0.0,0.019574,0.022757,0.028094,0.02263,0.003385,-0.315014,0.525902,0.002536,0.001894,-0.0,2.12949,0.976562,1.953125,12.695313,4.882812,0.393085,0.407788,0.0,0.013239,0.016235,0.021371,0.016102,0.003195,-0.155518,-0.730668,0.002076,0.001387,-0.0,2.12949,0.976562,1.953125,5.859375,3.90625,0.284917,0.304612,0.0,0.088533,0.092455,0.099099,0.092236,0.004946,-6.295137,115.854698,0.007794,0.007551,-0.0,2.12949,0.976562,1.953125,3.90625,12.695313,1.539571,1.544393,stop
0.0,0.008832,0.012474,0.027959,0.012978,0.005681,0.693249,0.349872,0.003374,0.002,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.385515,0.408184,-0.001889,0.002939,0.00649,0.02132,0.006943,0.005463,0.722004,0.426565,0.003491,0.001308,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.278462,0.307715,0.0,0.075463,0.080018,0.098986,0.080521,0.00732,-0.63758,14.085213,0.008638,0.007464,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,1.527647,1.538293,stop
-0.001814,0.010172,0.012435,0.018848,0.011576,0.005491,-1.171887,0.613428,0.002886,0.000841,-0.0,2.12949,0.976562,1.953125,3.90625,2.929688,0.170445,0.290552,-0.008126,0.003757,0.006249,0.012369,0.005325,0.005525,-1.175051,0.581265,0.003055,0.000438,-0.0,2.12949,0.976562,1.953125,3.90625,2.929688,0.079357,0.242602,0.0,0.076519,0.079273,0.087183,0.078197,0.007092,-2.257457,14.225636,0.006778,0.006071,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,1.250096,1.284374,stop
