feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,state
-0.247019,-0.144592,-0.100874,0.036113,-0.099061,0.05893,0.041278,-0.738044,5.199289,0.145608,-0.0,2.12949,0.976562,33.203125,16.601562,32.226562,10.829061,57.370895,-3.256789,-2.500437,-2.025722,0.0,-2.046372,0.537088,0.043302,-0.741715,38.400604,0.318115,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,75.398544,203.703293,rung_12_5
-0.231029,-0.12697,-0.087272,0.041452,-0.082452,0.057598,0.057562,-0.831213,5.341758,0.078293,-0.0,2.12949,0.976562,33.203125,16.601562,32.226562,9.896227,53.851635,-3.467762,-2.518237,-2.081933,0.0,-2.120391,0.49412,-0.171432,-0.713086,38.27124,0.518037,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,78.969521,201.292282,rung_12_5
-0.205207,-0.121169,-0.081809,0.045748,-0.076318,0.055391,0.156691,-0.991266,5.466042,0.112583,-0.0,2.12949,0.976562,33.203125,16.601562,32.226562,9.189806,49.327633,-3.24111,-2.545009,-2.094844,0.0,-2.114612,0.511446,0.08227,-0.62687,38.250748,0.351182,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,77.1912,191.646957,rung_12_5
-0.247468,-0.134364,-0.088639,0.044964,-0.085148,0.065178,-0.044634,-0.771805,5.163936,0.045073,-0.0,1.962227,0.976562,33.203125,16.601562,32.226562,10.746774,58.900654,-3.538904,-2.625335,-2.197591,0.0,-2.222311,0.52264,-0.043225,-0.53362,35.571995,0.247335,-0.0,1.962227,0.976562,33.203125,32.226562,34.179687,80.208824,189.499084,rung_12_5
-0.309075,-0.167888,-0.084409,0.149647,-0.087472,0.093567,0.051216,-0.851296,6.268232,0.195223,-0.0,2.12949,0.976562,16.601562,33.203125,17.578125,14.283624,74.813423,-3.23097,-2.471508,-2.066818,0.0,-2.0761,0.504793,0.041757,-0.634683,32.24839,0.220211,-0.0,2.12949,0.976562,33.203125,34.179687,32.226562,68.894051,196.017639,rung_12_5
-0.287284,-0.144468,-0.042552,0.225252,-0.054415,0.105889,-0.051844,-0.86702,6.498252,0.110572,-0.0,2.12949,0.0,33.203125,15.625,17.578125,15.844246,82.699188,-3.078599,-2.427572,-2.029366,0.0,-2.066947,0.452696,0.075599,-0.457452,31.112305,0.473111,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,69.88282,198.307602,rung_12_5
-0.337573,-0.144715,-0.048855,0.171193,-0.058477,0.106011,-0.128923,-0.798161,4.218452,0.09596,-0.0,1.962227,16.601562,33.203125,17.578125,34.179687,15.371244,88.107941,-2.93647,-2.297991,-1.899974,0.0,-1.931775,0.459368,0.00257,-0.483298,18.874233,0.522788,-0.0,1.962227,0.976562,33.203125,34.179687,16.601562,69.587814,202.681793,rung_12_5
-0.35289,-0.162737,-0.068469,0.138014,-0.078737,0.104182,-0.133304,-0.788553,3.164889,0.064361,-0.0,2.12949,16.601562,0.976562,33.203125,34.179687,13.868767,93.719742,-3.033823,-2.318091,-1.914876,0.0,-1.924706,0.522735,0.159506,-0.195333,14.156199,0.140949,-0.0,2.12949,0.976562,33.203125,34.179687,1.953125,65.831001,219.817291,rung_12_5
-0.322883,-0.149156,-0.062262,0.155146,-0.068971,0.104022,-0.163416,-0.768831,2.428609,0.149794,-0.0,2.12949,16.601562,33.203125,34.179687,17.578125,13.150832,88.465111,-3.113456,-2.26006,-1.900188,0.0,-1.930534,0.466717,-0.137475,-0.37187,11.627847,0.386992,-0.0,2.12949,0.976562,33.203125,34.179687,1.953125,73.381142,218.976196,rung_12_5
-0.245301,-0.073135,-0.04584,0.059225,-0.044233,0.057614,-0.612172,0.676538,0.013718,0.004721,-0.0,2.12949,36.132812,0.976562,35.15625,37.109375,2.208563,6.998912,-2.687765,-1.070846,-0.611275,0.0,-0.691955,0.503643,-0.943554,0.913632,0.267455,0.176302,-0.0,2.12949,0.976562,1.953125,2.929688,36.132812,37.937542,40.182877,rung_12_5
-0.083971,-0.05164,-0.027659,0.065585,-0.016376,0.040244,0.4065,-1.226429,0.021825,0.001289,-0.0,1.962227,0.0,35.15625,0.976562,37.109375,2.125594,6.577082,-1.339042,-1.034383,-0.685126,0.0,-0.685704,0.39723,-0.080454,-1.3583,0.170468,0.078572,-0.0,1.962227,0.976562,1.953125,4.882812,3.90625,26.250027,23.958332,rung_12_5
-0.098017,-0.060596,-0.03449,0.061425,-0.025137,0.042178,0.356032,-1.116207,0.045767,0.006774,-0.0,2.12949,0.0,35.15625,37.109375,0.976562,2.346861,7.071393,-1.421664,-1.065471,-0.742575,0.0,-0.812055,0.294346,-0.327025,-1.155662,0.116428,0.082069,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,22.032679,22.460903,rung_12_5
-0.165938,-0.066348,-0.041481,0.06015,-0.03612,0.050834,-0.061751,-0.44187,0.034747,0.007553,-0.0,2.12949,0.0,35.15625,0.976562,37.109375,2.220862,6.759425,-1.41285,-1.092631,-0.731878,0.0,-0.76103,0.32891,-0.210909,-1.284117,0.085669,0.010435,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,16.203541,15.594097,rung_12_5
