feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,state
-0.039272,-0.037348,-0.036818,0.0,-0.036645,0.001581,12.305284,279.541901,0.001689,0.002725,-0.0,2.12949,0.976562,16.601562,15.625,32.226562,0.666869,0.721529,-2.451603,-2.162963,-1.583403,0.0,-1.491969,0.697038,0.235888,-1.398352,0.078475,0.060396,-0.0,2.12949,0.976562,1.953125,4.882812,2.929688,17.848326,11.277123,rung_6
-0.040075,-0.036859,-0.035291,0.0,-0.03555,0.00199,5.31724,97.580566,0.005086,0.00291,-0.0,2.12949,0.976562,16.601562,15.625,32.226562,0.684945,0.751284,-2.490678,-2.144246,-0.682256,0.0,-1.108148,0.866785,-0.407712,-1.555198,0.33462,0.118855,-0.0,2.12949,0.976562,1.953125,5.859375,13.671875,29.119204,34.106556,rung_6
-0.045929,-0.043402,-0.040665,0.0,-0.041432,0.002368,4.96274,89.393044,0.002113,0.003253,-0.0,2.12949,0.976562,1.953125,3.90625,2.929688,0.746535,0.791074,-2.472373,-2.170131,-1.2771,0.0,-1.36455,0.730794,-0.109396,-1.57848,0.18228,0.17357,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,43.804668,37.363789,rung_6
-0.0469,-0.044793,-0.04377,0.0,-0.043838,0.001851,12.874938,304.765259,0.003671,0.003601,-0.0,2.12949,0.976562,1.953125,2.929688,15.625,0.779391,0.863152,-2.435018,-2.136078,-1.417073,0.0,-1.370062,0.747874,0.024169,-1.538503,0.219776,0.170533,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,42.292789,36.637215,rung_6
-0.045351,-0.041407,-0.040054,0.0,-0.040468,0.00213,6.257829,125.386078,0.003447,0.004487,-0.0,2.12949,0.976562,16.601562,15.625,32.226562,0.741505,0.837637,-2.162676,-1.904601,-1.149106,0.0,-1.163561,0.676063,-0.059477,-1.562286,0.14065,0.161601,-0.0,2.12949,0.976562,1.953125,4.882812,2.929688,39.139149,34.527378,rung_6
-0.044118,-0.039988,-0.038842,0.0,-0.039152,0.001996,6.946458,142.819504,0.004034,0.00351,-0.0,2.12949,0.976562,1.953125,16.601562,15.625,0.737459,0.840494,-2.330035,-2.040648,-1.146524,0.0,-1.193182,0.750214,-0.119005,-1.574046,0.099351,0.165283,-0.0,2.12949,0.976562,1.953125,4.882812,2.929688,38.666882,33.626492,rung_6
-0.046356,-0.042976,-0.042177,0.0,-0.042284,0.001805,12.316685,292.151642,0.005699,0.003596,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.747924,0.854093,-2.29996,-2.029337,-1.230367,0.0,-1.281645,0.696647,-0.045265,-1.570819,0.171389,0.169801,-0.0,2.12949,0.976562,1.953125,4.882812,5.859375,40.037571,34.233696,rung_6
-0.046373,-0.044801,-0.04423,0.0,-0.044097,0.001674,17.928059,468.112762,0.006141,0.003409,-0.0,2.12949,0.976562,2.929688,1.953125,15.625,0.785661,0.854748,-2.465095,-2.1983,-1.660118,0.0,-1.541434,0.673327,0.18684,-1.505748,0.199364,0.140847,-0.0,2.12949,0.976562,1.953125,4.882812,3.90625,36.321293,31.053364,rung_6
-0.051461,-0.047789,-0.045865,0.0,-0.04646,0.002319,7.418358,155.36026,0.001656,0.004081,-0.0,2.12949,0.976562,1.953125,16.601562,2.929688,0.845335,0.884237,-2.422271,-2.17634,-1.664548,0.0,-1.515231,0.667985,0.238833,-1.484549,0.168902,0.11831,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,34.631001,26.824224,rung_6
-0.053976,-0.050738,-0.049182,0.0,-0.048818,0.002872,4.915514,79.663963,0.00399,0.003461,-0.0,2.12949,0.976562,16.601562,15.625,32.226562,0.822952,0.874036,-2.377656,-2.033938,-1.578159,0.0,-1.48781,0.64299,0.496397,-0.982562,0.165162,0.075154,-0.0,2.12949,0.976562,1.953125,4.882812,2.929688,25.581663,23.278786,rung_6
-0.051989,-0.047677,-0.046803,0.0,-0.046956,0.002179,9.41296,208.777893,0.006092,0.00399,-0.0,2.12949,0.976562,1.953125,16.601562,15.625,0.87468,0.912233,-2.539322,-2.236812,-1.623671,0.0,-1.544682,0.680271,0.161916,-1.452849,0.181568,0.123933,-0.0,2.12949,0.976562,1.953125,4.882812,5.859375,33.442978,26.343716,rung_6
-0.049924,-0.047193,-0.046491,0.0,-0.046375,0.001884,14.619466,356.187042,0.005373,0.004109,-0.0,2.12949,0.976562,1.953125,16.601562,2.929688,0.787501,0.864142,-2.348134,-2.045234,-1.496235,0.0,-1.391471,0.690679,0.188413,-1.486917,0.059143,0.037743,-0.0,2.12949,0.976562,1.953125,4.882812,2.929688,17.232851,11.020917,rung_6
-0.047277,-0.042719,-0.040606,0.0,-0.041078,0.002696,3.069874,50.969173,0.001673,0.003016,-0.0,2.12949,0.976562,15.625,16.601562,32.226562,0.738828,0.82767,-2.347944,-1.994827,-1.268419,0.0,-1.271219,0.712463,-0.064233,-1.544314,0.114057,0.044752,-0.0,2.12949,0.976562,1.953125,4.882812,2.929688,17.88155,13.944067,rung_6
-0.04361,-0.041995,-0.041258,0.0,-0.04112,0.001697,13.89808,333.755554,0.001148,0.003186,-0.0,2.12949,0.976562,16.601562,1.953125,15.625,0.732703,0.808934,-2.426761,-2.13503,-1.449374,0.0,-1.409532,0.719577,0.109612,-1.523257,0.048506,0.062515,-0.0,2.12949,0.976562,1.953125,4.882812,2.929688,19.464575,13.443531,rung_6
-0.047601,-0.045399,-0.044577,0.0,-0.044305,0.001944,11.64077,261.141846,0.002514,0.00308,-0.0,2.12949,0.976562,1.953125,2.929688,15.625,0.785063,0.852193,-2.436509,-2.085197,-1.329155,0.0,-1.315181,0.774241,0.037821,-1.565996,0.024663,0.013441,-0.0,2.12949,0.976562,1.953125,4.882812,3.90625,17.484232,11.913368,rung_6
-0.053937,-0.0501,-0.047576,0.0,-0.047191,0.003703,2.065746,24.081627,0.002706,0.003378,-0.0,2.12949,0.976562,1.953125,16.601562,2.929688,0.771955,0.856081,-2.249844,-1.788254,-1.15223,0.0,-1.143547,0.699231,-0.010166,-1.477411,0.01134,0.005493,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,17.010666,10.956867,rung_6
-0.046707,-0.044087,-0.043451,0.0,-0.043401,0.001718,15.674043,394.890381,0.002868,0.002438,-0.0,2.12949,0.976562,1.953125,3.90625,2.929688,0.754611,0.850208,-2.279812,-1.994064,-1.25704,0.0,-1.270134,0.680739,-0.026363,-1.604365,0.065443,0.014572,-0.0,2.12949,0.976562,1.953125,4.882812,2.929688,18.836256,12.996507,rung_6
-0.048897,-0.044932,-0.042942,0.0,-0.043343,0.002327,5.998413,115.520752,0.002045,0.004195,-0.0,2.12949,0.976562,1.953125,3.90625,15.625,0.827093,0.880395,-2.373195,-2.114558,-1.57785,0.0,-1.468885,0.644423,0.223844,-1.398877,0.124737,0.129258,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,29.051096,20.199984,rung_6
-0.047489,-0.043891,-0.041577,0.0,-0.041812,0.002687,3.456998,55.382282,0.005498,0.003367,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.790245,0.850214,-2.274507,-1.756642,-0.830497,0.0,-1.041476,0.742046,-0.444366,-1.353922,0.185471,0.114552,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,34.69928,32.686634,rung_6
-0.05352,-0.049973,-0.048787,0.0,-0.048494,0.002508,7.127128,134.493759,0.00707,0.004138,-0.0,2.12949,0.976562,1.953125,2.929688,15.625,0.875764,0.940831,-2.381468,-2.122916,-1.55782,0.0,-1.489174,0.640043,0.119109,-1.459074,0.105687,0.040285,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,27.439568,18.491638,rung_6
-0.049925,-0.0465,-0.04433,0.0,-0.044672,0.002445,5.704432,106.830986,0.004369,0.003786,-0.0,2.12949,0.976562,15.625,16.601562,32.226562,0.799057,0.870961,-1.845671,-1.540471,-1.061524,0.0,-1.028787,0.516357,-0.072585,-1.436918,0.09411,0.110973,-0.0,2.12949,0.976562,1.953125,3.90625,4.882812,27.862684,26.587915,rung_6
-0.047839,-0.045567,-0.044593,0.0,-0.044567,0.001901,12.532054,292.52597,0.003662,0.003895,-0.0,2.12949,0.976562,1.953125,16.601562,15.625,0.819842,0.884346,-2.298723,-1.888151,-1.116993,0.0,-1.22126,0.703968,-0.235351,-1.442192,0.219509,0.144795,-0.0,2.12949,0.976562,1.953125,2.929688,16.601562,38.789616,34.263824,rung_6
-0.046117,-0.043745,-0.0432,0.0,-0.043073,0.001653,17.318026,447.521393,0.000605,0.003868,-0.0,2.12949,0.976562,1.953125,16.601562,15.625,0.775348,0.853402,-2.364405,-2.19248,-1.63295,0.0,-1.578839,0.593338,0.222132,-1.399303,0.169337,0.107944,-0.0,2.12949,0.976562,1.953125,3.90625,4.882812,38.615898,32.970173,rung_6
-0.046767,-0.043732,-0.041086,0.0,-0.041751,0.002479,4.212449,76.77858,0.005024,0.003196,-0.0,2.12949,0.976562,1.953125,16.601562,15.625,0.77461,0.834678,-2.305165,-1.817942,-0.999172,0.0,-1.119632,0.697544,-0.251565,-1.438613,0.135818,0.177239,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,41.86998,37.396164,rung_6
-0.049202,-0.044528,-0.042903,0.0,-0.043223,0.002626,4.03021,70.073097,0.007722,0.003863,-0.0,2.12949,0.976562,1.953125,2.929688,16.601562,0.815008,0.873805,-2.348301,-2.003772,-1.297009,0.0,-1.315669,0.687451,-0.10505,-1.507132,0.016253,0.039304,-0.0,2.12949,0.976562,1.953125,4.882812,2.929688,22.625593,16.054543,rung_6
-0.048948,-0.04679,-0.045819,0.0,-0.045893,0.001866,14.404259,354.455139,0.003179,0.002488,-0.0,0.0,0.976562,1.953125,2.929688,16.601562,0.835252,0.889391,-2.513187,-2.111882,-1.628098,0.0,-1.571185,0.634408,0.244583,-1.263786,0.12648,0.126481,-0.0,0.0,0.976562,1.953125,2.929688,4.882812,37.630981,32.436859,rung_6
-0.053525,-0.048911,-0.048011,0.0,-0.047762,0.002369,7.973822,159.32547,0.007396,0.003554,-0.0,2.12949,0.976562,3.90625,1.953125,16.601562,0.879355,0.964338,-2.442909,-2.252394,-1.693318,0.0,-1.653994,0.568878,0.116189,-1.454843,0.158997,0.083733,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,27.995224,20.338488,rung_6
-0.0522,-0.048338,-0.04726,0.0,-0.047181,0.002277,8.660583,178.074402,0.005491,0.003996,-0.0,2.12949,0.976562,1.953125,2.929688,16.601562,0.878492,0.897157,-2.440844,-2.174607,-1.588032,0.0,-1.534784,0.657535,0.256101,-1.281345,0.086263,0.049338,-0.0,2.12949,0.976562,1.953125,3.90625,4.882812,21.471642,14.090358,rung_6
-0.044792,-0.041546,-0.039257,0.0,-0.03975,0.002423,4.003135,68.862526,0.003315,0.003499,-0.0,2.12949,0.976562,16.601562,15.625,1.953125,0.779675,0.865252,-2.38778,-1.813687,-0.997581,0.0,-1.137019,0.709974,-0.372937,-1.2708,0.173212,0.132717,-0.0,2.12949,0.976562,1.953125,4.882812,16.601562,34.536762,32.156738,rung_6
